+-----------------------+----------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| Package Name          | File Name                                                      | Type     | Blank    | JavaDoc  | Comment  | Code     | Total    |
| sampling.distribution | ZigguratNormalizedGaussianSampler_ESTest_scaffolding.java      | test     |       16 |        5 |        0 |       91 |      112 |
| sampling.distribution | ZigguratSampler.java                                           | src      |       52 |      240 |      306 |      684 |     1282 |
| sampling.distribution | ZigguratSampler_ESTest.java                                    | test     |       34 |        0 |       32 |      219 |      285 |
| sampling.distribution | ZigguratSampler_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |       91 |      112 |
| sampling.distribution | package-info.java                                              | src      |        2 |       26 |       16 |        1 |       45 |
+-----------------------+----------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| sampling.shape        | BoxSampler.java                                                | src      |       24 |       80 |       27 |      146 |      277 |
| sampling.shape        | BoxSampler_ESTest.java                                         | test     |       27 |        0 |       28 |      194 |      249 |
| sampling.shape        | BoxSampler_ESTest_scaffolding.java                             | test     |       16 |        5 |        0 |       92 |      113 |
| sampling.shape        | Coordinates.java                                               | src      |        5 |       39 |       16 |       20 |       80 |
| sampling.shape        | Coordinates_ESTest.java                                        | test     |       15 |        0 |       20 |       73 |      108 |
| sampling.shape        | Coordinates_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |       78 |       99 |
| sampling.shape        | LineSampler.java                                               | src      |       29 |       93 |       33 |      174 |      329 |
| sampling.shape        | LineSampler_ESTest.java                                        | test     |       28 |        0 |       24 |      228 |      280 |
| sampling.shape        | LineSampler_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |       94 |      115 |
| sampling.shape        | TetrahedronSampler.java                                        | src      |       11 |       70 |       40 |       83 |      204 |
| sampling.shape        | TetrahedronSampler_ESTest.java                                 | test     |       30 |        0 |       30 |      214 |      274 |
| sampling.shape        | TetrahedronSampler_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |       86 |      107 |
| sampling.shape        | TriangleSampler.java                                           | src      |       24 |      102 |       55 |      179 |      360 |
| sampling.shape        | TriangleSampler_ESTest.java                                    | test     |       37 |        0 |       32 |      276 |      345 |
| sampling.shape        | TriangleSampler_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |       92 |      113 |
| sampling.shape        | UnitBallSampler.java                                           | src      |       23 |       69 |       32 |      133 |      257 |
| sampling.shape        | UnitBallSampler_ESTest.java                                    | test     |       16 |        0 |       17 |      104 |      137 |
| sampling.shape        | UnitBallSampler_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |      102 |      123 |
| sampling.shape        | package-info.java                                              | src      |        2 |        9 |       16 |        1 |       28 |
+-----------------------+----------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| sampling              | CollectionSampler.java                                         | src      |        9 |       33 |       16 |       32 |       90 |
| sampling              | CollectionSampler_ESTest.java                                  | test     |       12 |        0 |       14 |       84 |      110 |
| sampling              | CollectionSampler_ESTest_scaffolding.java                      | test     |       16 |        5 |        0 |       84 |      105 |
| sampling              | CombinationSampler.java                                        | src      |        7 |       63 |       29 |       35 |      134 |
| sampling              | CombinationSampler_ESTest.java                                 | test     |       10 |        0 |       12 |       68 |       90 |
| sampling              | CombinationSampler_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |       88 |      109 |
| sampling              | CompositeSamplers.java                                         | src      |       89 |      450 |       47 |      489 |     1075 |
| sampling              | CompositeSamplers_ESTest.java                                  | test     |       16 |        0 |       12 |       98 |      126 |
| sampling              | CompositeSamplers_ESTest_scaffolding.java                      | test     |       16 |        5 |        0 |      165 |      186 |
| sampling              | DiscreteProbabilityCollectionSampler.java                      | src      |       13 |       64 |       20 |       62 |      159 |
| sampling              | DiscreteProbabilityCollectionSampler_ESTest.java               | test     |       18 |        0 |       20 |      139 |      177 |
| sampling              | DiscreteProbabilityCollectionSampler_ESTest_scaffolding.java   | test     |       16 |        5 |        0 |      143 |      164 |
| sampling              | ListSampler.java                                               | src      |       13 |       86 |       20 |       61 |      180 |
| sampling              | ListSampler_ESTest.java                                        | test     |       19 |        0 |       24 |      143 |      186 |
| sampling              | ListSampler_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |       88 |      109 |
| sampling              | ObjectSampler.java                                             | src      |        2 |       11 |       16 |        4 |       33 |
| sampling              | PermutationSampler.java                                        | src      |       10 |       68 |       30 |       57 |      165 |
| sampling              | PermutationSampler_ESTest.java                                 | test     |       35 |        0 |       39 |      297 |      371 |
| sampling              | PermutationSampler_ESTest_scaffolding.java                     | test     |       16 |        5 |        0 |       86 |      107 |
| sampling              | SharedStateObjectSampler.java                                  | src      |        2 |        7 |       17 |        4 |       30 |
