+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| Package Name                | File Name                                                              | Type     | Blank    | JavaDoc  | Comment  | Code     | Total    |
| httpclient.multipart        | MultipartUtils_ESTest.java                                             | test     |       21 |        0 |       20 |      123 |      164 |
| httpclient.multipart        | MultipartUtils_ESTest_scaffolding.java                                 | test     |       16 |        5 |        0 |       86 |      107 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| httpclient                  | AbstractAsyncOnlyHttpClient.java                                       | src      |       10 |        0 |        0 |       35 |       45 |
| httpclient                  | AbstractAsyncOnlyHttpClient_ESTest.java                                | test     |        3 |        0 |        5 |       12 |       20 |
| httpclient                  | AbstractAsyncOnlyHttpClient_ESTest_scaffolding.java                    | test     |       14 |        5 |        0 |       62 |       81 |
| httpclient                  | HttpClient.java                                                        | src      |       11 |        0 |        0 |       34 |       45 |
| httpclient                  | HttpClientConfig.java                                                  | src      |        2 |        0 |        0 |        4 |        6 |
| httpclient                  | HttpClientProvider.java                                                | src      |        2 |        0 |        0 |        4 |        6 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| model                       | DeviceAuthorization.java                                               | src      |       18 |       38 |        0 |       49 |      105 |
| model                       | DeviceAuthorization_ESTest.java                                        | test     |       23 |        0 |        4 |      153 |      180 |
| model                       | DeviceAuthorization_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |       78 |       99 |
| model                       | OAuth1AccessToken.java                                                 | src      |        9 |       13 |        0 |       43 |       65 |
| model                       | OAuth1AccessToken_ESTest.java                                          | test     |       17 |        0 |       10 |       92 |      119 |
| model                       | OAuth1AccessToken_ESTest_scaffolding.java                              | test     |       16 |        5 |        0 |       84 |      105 |
| model                       | OAuth1RequestToken.java                                                | src      |       12 |       19 |        0 |       55 |       86 |
| model                       | OAuth1RequestToken_ESTest.java                                         | test     |       23 |        0 |       13 |      134 |      170 |
| model                       | OAuth1RequestToken_ESTest_scaffolding.java                             | test     |       16 |        5 |        0 |       84 |      105 |
| model                       | OAuth1Token.java                                                       | src      |        9 |        6 |        0 |       23 |       38 |
| model                       | OAuth1Token_ESTest.java                                                | test     |       10 |        0 |        4 |       55 |       69 |
| model                       | OAuth1Token_ESTest_scaffolding.java                                    | test     |       16 |        5 |        0 |       86 |      107 |
| model                       | OAuth2AccessToken.java                                                 | src      |       18 |       38 |        0 |       78 |      134 |
| model                       | OAuth2AccessTokenErrorResponse.java                                    | src      |       10 |        3 |        0 |       26 |       39 |
| model                       | OAuth2AccessTokenErrorResponse_ESTest.java                             | test     |       16 |        0 |       13 |      138 |      167 |
| model                       | OAuth2AccessTokenErrorResponse_ESTest_scaffolding.java                 | test     |       16 |        5 |        0 |       89 |      110 |
| model                       | OAuth2AccessToken_ESTest.java                                          | test     |       35 |        0 |       13 |      248 |      296 |
| model                       | OAuth2AccessToken_ESTest_scaffolding.java                              | test     |       16 |        5 |        0 |       82 |      103 |
| model                       | OAuth2Authorization.java                                               | src      |        6 |       20 |        0 |       17 |       43 |
| model                       | OAuth2Authorization_ESTest.java                                        | test     |        9 |        0 |        4 |       50 |       63 |
| model                       | OAuth2Authorization_ESTest_scaffolding.java                            | test     |       16 |        5 |        0 |       78 |       99 |
| model                       | OAuthAsyncRequestCallback.java                                         | src      |        3 |        5 |        0 |        5 |       13 |
| model                       | OAuthConstants.java                                                    | src      |        5 |        7 |        3 |       35 |       50 |
| model                       | OAuthRequest.java                                                      | src      |       48 |       99 |        0 |      183 |      330 |
| model                       | OAuthRequest_ESTest.java                                               | test     |       95 |        0 |       78 |      643 |      816 |
| model                       | OAuthRequest_ESTest_scaffolding.java                                   | test     |       16 |        5 |        0 |      103 |      124 |
| model                       | OAuthResponseException.java                                            | src      |        9 |        0 |        0 |       35 |       44 |
| model                       | Parameter.java                                                         | src      |       12 |        0 |        0 |       42 |       54 |
| model                       | ParameterList.java                                                     | src      |       18 |        0 |        0 |       82 |      100 |
| model                       | ParameterList_ESTest.java                                              | test     |       46 |        0 |       56 |      298 |      400 |
| model                       | ParameterList_ESTest_scaffolding.java                                  | test     |       16 |        5 |        0 |       85 |      106 |
| model                       | Parameter_ESTest.java                                                  | test     |       29 |        0 |       17 |      176 |      222 |
| model                       | Parameter_ESTest_scaffolding.java                                      | test     |       16 |        5 |        0 |       83 |      104 |
| model                       | Response.java                                                          | src      |       16 |       42 |        0 |       96 |      154 |
| model                       | Response_ESTest.java                                                   | test     |       36 |        0 |       19 |      281 |      336 |
| model                       | Response_ESTest_scaffolding.java                                       | test     |       16 |        5 |        0 |       87 |      108 |
| model                       | Token.java                                                             | src      |        7 |        3 |        0 |       29 |       39 |
| model                       | Token_ESTest.java                                                      | test     |       13 |        0 |       12 |       74 |       99 |
| model                       | Token_ESTest_scaffolding.java                                          | test     |       16 |        5 |        0 |       88 |      109 |
| model                       | Verb.java                                                              | src      |        7 |        3 |        0 |       22 |       32 |
| model                       | Verb_ESTest.java                                                       | test     |       10 |        0 |        4 |       49 |       63 |
| model                       | Verb_ESTest_scaffolding.java                                           | test     |       16 |        5 |        0 |       78 |       99 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| oauth2.bearersignature      | BearerSignature.java                                                   | src      |        2 |        5 |        0 |        5 |       12 |
| oauth2.bearersignature      | BearerSignatureAuthorizationRequestHeaderField.java                    | src      |        7 |        4 |        0 |       18 |       29 |
| oauth2.bearersignature      | BearerSignatureAuthorizationRequestHeaderField_ESTest.java             | test     |        6 |        0 |        8 |       31 |       45 |
| oauth2.bearersignature      | BearerSignatureAuthorizationRequestHeaderField_ESTest_scaffolding.java | test     |       16 |        5 |        0 |      104 |      125 |
| oauth2.bearersignature      | BearerSignatureURIQueryParameter.java                                  | src      |        6 |        4 |        0 |       17 |       27 |
| oauth2.bearersignature      | BearerSignatureURIQueryParameter_ESTest.java                           | test     |        7 |        0 |        8 |       35 |       50 |
| oauth2.bearersignature      | BearerSignatureURIQueryParameter_ESTest_scaffolding.java               | test     |       16 |        5 |        0 |      104 |      125 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| oauth2.clientauthentication | ClientAuthentication.java                                              | src      |        3 |        9 |        0 |        5 |       17 |
| oauth2.clientauthentication | HttpBasicAuthenticationScheme.java                                     | src      |        8 |        7 |        0 |       22 |       37 |
| oauth2.clientauthentication | HttpBasicAuthenticationScheme_ESTest.java                              | test     |        8 |        0 |        8 |       43 |       59 |
| oauth2.clientauthentication | HttpBasicAuthenticationScheme_ESTest_scaffolding.java                  | test     |       16 |        5 |        0 |      123 |      144 |
| oauth2.clientauthentication | RequestBodyAuthenticationScheme.java                                   | src      |        7 |        7 |        0 |       20 |       34 |
| oauth2.clientauthentication | RequestBodyAuthenticationScheme_ESTest.java                            | test     |        8 |        0 |        8 |       47 |       63 |
| oauth2.clientauthentication | RequestBodyAuthenticationScheme_ESTest_scaffolding.java                | test     |       16 |        5 |        0 |      104 |      125 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| oauth2                      | OAuth2Error.java                                                       | src      |        7 |       64 |        0 |       37 |      108 |
| oauth2                      | OAuth2Error_ESTest.java                                                | test     |       10 |        0 |        8 |       46 |       64 |
| oauth2                      | OAuth2Error_ESTest_scaffolding.java                                    | test     |       16 |        5 |        0 |       78 |       99 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| oauth                       | AccessTokenRequestParams.java                                          | src      |       15 |        3 |        0 |       61 |       79 |
| oauth                       | AccessTokenRequestParams_ESTest.java                                   | test     |       25 |        0 |       16 |      155 |      196 |
| oauth                       | AccessTokenRequestParams_ESTest_scaffolding.java                       | test     |       16 |        5 |        0 |       80 |      101 |
| oauth                       | AuthorizationUrlBuilder.java                                           | src      |       12 |        0 |        0 |       49 |       61 |
| oauth                       | AuthorizationUrlBuilder_ESTest.java                                    | test     |       10 |        0 |        8 |       93 |      111 |
| oauth                       | AuthorizationUrlBuilder_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |      766 |      787 |
| oauth                       | OAuth10aService.java                                                   | src      |       25 |       18 |        0 |      177 |      220 |
| oauth                       | OAuth10aService_ESTest.java                                            | test     |       94 |        0 |      156 |     1286 |     1536 |
| oauth                       | OAuth10aService_ESTest_scaffolding.java                                | test     |       16 |        5 |        0 |      157 |      178 |
| oauth                       | OAuth20Service.java                                                    | src      |      112 |       89 |       12 |      463 |      676 |
| oauth                       | OAuth20Service_ESTest.java                                             | test     |      389 |        0 |      667 |     3592 |     4648 |
| oauth                       | OAuth20Service_ESTest_scaffolding.java                                 | test     |       16 |        5 |        0 |      891 |      912 |
| oauth                       | OAuthService.java                                                      | src      |       20 |       16 |        0 |      112 |      148 |
| oauth                       | OAuthService_ESTest.java                                               | test     |       71 |        0 |      101 |      655 |      827 |
| oauth                       | OAuthService_ESTest_scaffolding.java                                   | test     |       16 |        5 |        0 |      771 |      792 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| pkce                        | PKCE.java                                                              | src      |       11 |        3 |        0 |       35 |       49 |
| pkce                        | PKCECodeChallengeMethod.java                                           | src      |        3 |        0 |        0 |       21 |       24 |
| pkce                        | PKCEService.java                                                       | src      |       11 |       10 |        0 |       41 |       62 |
| pkce                        | PKCEService_ESTest.java                                                | test     |       12 |        0 |       16 |       67 |       95 |
| pkce                        | PKCEService_ESTest_scaffolding.java                                    | test     |       16 |        5 |        0 |      110 |      131 |
| pkce                        | PKCE_ESTest.java                                                       | test     |       14 |        0 |        8 |       81 |      103 |
| pkce                        | PKCE_ESTest_scaffolding.java                                           | test     |       16 |        5 |        0 |      101 |      122 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| revoke                      | OAuth2RevokeTokenResponseConverter.java                                | src      |        3 |        0 |        0 |       12 |       15 |
| revoke                      | OAuth2RevokeTokenResponseConverter_ESTest.java                         | test     |       18 |        0 |       31 |      122 |      171 |
| revoke                      | OAuth2RevokeTokenResponseConverter_ESTest_scaffolding.java             | test     |       16 |        5 |        0 |      857 |      878 |
| revoke                      | TokenTypeHint.java                                                     | src      |        4 |        7 |        0 |       12 |       23 |
| revoke                      | TokenTypeHint_ESTest.java                                              | test     |        6 |        0 |        4 |       26 |       36 |
| revoke                      | TokenTypeHint_ESTest_scaffolding.java                                  | test     |       16 |        5 |        0 |       78 |       99 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| services                    | HMACSha1SignatureService.java                                          | src      |        6 |        9 |        0 |       39 |       54 |
| services                    | HMACSha1SignatureService_ESTest.java                                   | test     |        7 |        0 |        8 |       33 |       48 |
| services                    | HMACSha1SignatureService_ESTest_scaffolding.java                       | test     |       16 |        5 |        0 |      106 |      127 |
| services                    | PlaintextSignatureService.java                                         | src      |        5 |        9 |        0 |       20 |       34 |
| services                    | PlaintextSignatureService_ESTest.java                                  | test     |        9 |        0 |       12 |       43 |       64 |
| services                    | PlaintextSignatureService_ESTest_scaffolding.java                      | test     |       16 |        5 |        0 |       87 |      108 |
| services                    | RSASha1SignatureService.java                                           | src      |        7 |        9 |        0 |       34 |       50 |
| services                    | RSASha1SignatureService_ESTest.java                                    | test     |        6 |        0 |        8 |       33 |       47 |
| services                    | RSASha1SignatureService_ESTest_scaffolding.java                        | test     |       16 |        5 |        0 |      107 |      128 |
| services                    | SignatureService.java                                                  | src      |        3 |       12 |        0 |        5 |       20 |
| services                    | TimestampService.java                                                  | src      |        3 |       15 |        0 |        5 |       23 |
| services                    | TimestampServiceImpl.java                                              | src      |       13 |       15 |        0 |       32 |       60 |
| services                    | TimestampServiceImpl_ESTest.java                                       | test     |       10 |        0 |       12 |       53 |       75 |
| services                    | TimestampServiceImpl_ESTest_scaffolding.java                           | test     |       16 |        5 |        0 |       81 |      102 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| utils                       | OAuthEncoder.java                                                      | src      |        7 |        0 |        0 |       44 |       51 |
| utils                       | OAuthEncoder_ESTest.java                                               | test     |       13 |        0 |       16 |       58 |       87 |
| utils                       | OAuthEncoder_ESTest_scaffolding.java                                   | test     |       16 |        5 |        0 |       82 |      103 |
| utils                       | Preconditions.java                                                     | src      |        7 |       19 |        0 |       27 |       53 |
| utils                       | Preconditions_ESTest.java                                              | test     |       13 |        0 |       12 |       57 |       82 |
| utils                       | Preconditions_ESTest_scaffolding.java                                  | test     |       16 |        5 |        0 |       78 |       99 |
| utils                       | StreamUtils.java                                                       | src      |        4 |       17 |        0 |       28 |       49 |
| utils                       | StreamUtils_ESTest.java                                                | test     |       23 |        0 |       36 |      136 |      195 |
| utils                       | StreamUtils_ESTest_scaffolding.java                                    | test     |       16 |        5 |        0 |       85 |      106 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
| 17 package(s)               | 222 file(s)                                                            | java     |     3737 |     1319 |     2092 |    31940 |    39088 |
+-----------------------------+------------------------------------------------------------------------+----------+----------+----------+----------+----------+----------+
